condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Number of Protein Molecules,Rate of Change of Protein Molecules per Second,Translation Rate aa_s,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
ThTr_20nM-RT,Rep1,131112,2185.2,36.42,512.2742168903351,16.34661736136061,237.5961825779159,285115419093.499,-663378.3658286424,1.6599957142491952,4856,4856.0,0.0013755675577413,0.0014473728181544,-6.601402519457801e-10,1.4995563037996355e-09,1.0,1.1597617678515311e-06,1.297299161817083e-09,2.0163168884017581e-07,11.809887313732396,-3.534210759933689e-07,9.506149772555145e-08,47.44440280876384,0.0002199118444609,0.0072314567307846,6.960060719812576e-23,7.0290278607652426e-15,2185.2,36.42
ThTr_20nM-RT,Rep1,131328,2188.8,36.48,511.8044109344482,16.331625901822417,237.3782834567212,284853940148.0654,-604865.8146307274,1.6557455823451044,4864,4864.0,0.0013756318705113,0.0014478551642712,-2.8146798036762123e-09,-4.1117537257482855e-10,1.0,1.209565308433316e-06,1.7538996264958103e-09,2.882357334658039e-07,14.06096172792547,2.416462446127937e-07,3.251248540914028e-07,-15.894276000094484,0.0002139664876122,0.0072317975833475,1.3438412002643893e-22,7.0290288316074926e-15,2188.8,36.48
ThTr_20nM-RT,Rep1,131544,2192.4,36.54,511.74295115470886,16.32966472659753,237.34977800287112,284819733603.4453,-556414.1175157155,1.652828285380524,4872,4872.0,0.0013755352881415,0.0014481018727713,1.243465066515683e-09,5.49681369244794e-10,1.0,1.40882608606644e-06,9.395163683478203e-10,5.003996051896361e-07,10.787523909208211,-4.219944168548418e-07,-4.102694095997421e-08,17.795164883276517,0.0002030419180545,0.0072321128412577,4.2822033073311894e-23,7.029029675280672e-15,2192.4,36.54
ThTr_20nM-RT,Rep1,131760,2196.0,36.6,511.8170042037964,16.33202775174688,237.38412429864653,284860949158.37585,-552975.1728173811,1.650357515389859,4880,4880.0,0.0013758566635274,0.0014482625605326,-3.190993583058161e-09,1.896549951351811e-09,1.0,8.248365662371962e-07,2.538399868743967e-09,5.208327616511389e-07,12.232925140236365,-2.3686119166175375e-07,2.881029162372788e-07,76.69440806990322,0.0001877012269655,0.0072326214091264,3.6577653866786003e-22,7.029032330942725e-15,2196.0,36.6
ThTr_20nM-RT,Rep1,131976,2199.6,36.66,511.3880321979522,16.318339299337868,237.185164234562,284622197081.4744,-600283.5205337013,1.646275479889904,4888,4888.0,0.0013764332202754,0.0014483911294987,-3.7574103825495607e-10,-9.631433670936318e-10,1.0,5.479463550740223e-07,8.390149474467035e-10,3.564761283374679e-07,14.881779424649883,-3.383273106297598e-07,7.284640556956056e-08,-26.078675213969618,0.0001761578310999,0.0072328780725023,4.536965561972347e-23,7.029033192709066e-15,2199.6,36.66
ThTr_20nM-RT,Rep1,132192,2203.2,36.72,511.2978575229645,16.315461834770826,237.14334062166893,284572008746.0028,-659063.0254107134,1.6432956686295923,4896,4896.0,0.0013778768697441,0.001448519453876,-8.154881537275683e-10,-1.8604721077569968e-10,1.0,8.831248598252268e-07,5.736619035866275e-10,3.733103398981263e-08,12.608146791715455,-1.9509272334174e-07,1.2863562935784593e-08,-5.575715065470959,0.0001769949200043,0.0072331158535863,2.100972711836765e-23,7.0290340397172484e-15,2203.2,36.72
ThTr_20nM-RT,Rep1,132408,2206.8,36.78,510.5894708633423,16.292857289613295,236.81478618623976,284177743423.4877,-677695.4271274952,1.6383419063231328,4904,4904.0,0.001377266202466,0.0014488613832945,2.673931736678687e-09,-6.224095409875093e-11,1.0,1.8138636883571658e-07,1.6555785488043139e-09,5.93687520185804e-07,13.362099775967232,-6.175371476520674e-07,-7.122207555242043e-08,-1.9812261241690816,0.0001842001455079,0.0072334651486221,1.6156587578757005e-22,7.029035650263741e-15,2206.8,36.78
ThTr_20nM-RT,Rep1,132624,2210.4,36.84,510.51384234428406,16.29044399137987,236.779709177033,284135651012.4396,-641742.5905622451,1.6354313210350029,4912,4912.0,0.0013768796556465,0.0014485832973322,-2.288814703451662e-09,1.664358929366709e-09,1.0,7.656819069981648e-07,1.6959566207932652e-09,4.388842238041085e-07,16.296405563143015,-2.759911735057509e-07,-4.906796379592048e-08,66.30011268071006,0.0001821590314388,0.0072339253968042,1.7336365643572885e-22,7.0290396966763046e-15,2210.4,36.84
ThTr_20nM-RT,Rep1,132840,2214.0,36.9,510.3289256095886,16.284543317471023,236.69394356789277,284032732281.4713,-587048.5076127775,1.632180665493651,4920,4920.0,0.0013765907024352,0.0014487965656952,-2.831697769597416e-09,-5.750226612510246e-10,1.0,4.677008768822665e-07,1.6627894557435332e-09,4.983185606925293e-07,16.47283494795736,1.8637170822932555e-08,1.1062370012165885e-07,-25.970984724150703,0.0001651683162076,0.0072343461069133,2.026987341269797e-22,7.0290426573634255e-15,2214.0,36.9
ThTr_20nM-RT,Rep1,133056,2217.6,36.96,510.17480874061584,16.279625464096863,236.6224631409428,283946955769.13135,-565289.7374867288,1.629038911063627,4928,4928.0,0.0013763032082854,0.0014482310240241,-1.4228653701970835e-10,-1.6791794323444528e-10,1.0,5.013428741400966e-07,4.891803889211262e-10,3.348374307553477e-07,12.45590511520748,-2.931598321872725e-07,2.3759491738493066e-08,-6.616904123445441,0.0001439379910144,0.0072345826022425,2.3100277552217454e-23,7.029043703868896e-15,2217.6,36.96
ThTr_20nM-RT,Rep1,133272,2221.2,37.02,510.07480454444885,16.276434340524034,236.57608053087264,283891296637.0471,-599725.8948166805,1.626079847705405,4936,4936.0,0.0013765594071311,0.001447462427514,-5.610483932414161e-10,2.720125551731654e-10,1.0,3.020113296448628e-07,4.150913580198056e-10,3.366747628691e-07,15.376083874461136,4.727569865316789e-07,-1.356015108548836e-07,13.965772070032845,0.0001338238527443,0.0072347981515632,1.9242004913768824e-23,7.029045193048042e-15,2221.2,37.02
ThTr_20nM-RT,Rep1,133488,2224.8,37.08,509.7437736988068,16.265871180423247,236.42254622708208,283707055472.4985,-669800.93664605,1.6223950568819092,4944,4944.0,0.0013765594070976,0.001447462427514,3.876316618219742e-09,-9.631268201902018e-10,1.0,2.2690519069199604e-08,2.6283485994752063e-09,3.274249983707176e-07,14.029638739554237,-6.613626390078044e-07,2.7880478906516144e-07,-12.255107276089335,0.0001362233240147,0.007235080727097,7.445484773138356e-22,7.029047413630665e-15,2224.8,37.080000000000005
ThTr_20nM-RT,Rep1,133704,2228.4,37.14,509.35547161102295,16.253480500899787,236.2424491409853,283490938969.1823,-731045.9292011019,1.618540185207921,4952,4952.0,0.0013770048402511,0.0014469525710431,-2.0708873091157747e-10,-4.237674746928647e-10,1.0,7.160574899029809e-07,3.5566258204876e-10,3.313784234298599e-07,10.686593934989906,2.642700690690194e-08,1.615951494594793e-07,-14.210722795821065,0.0001419929264655,0.0072353653133649,1.2547954339085077e-23,7.029049387891682e-15,2228.4,37.14
ThTr_20nM-RT,Rep1,133920,2232.0,37.2,509.052463054657,16.243811529156098,236.10191176098985,283322294113.18774,-751506.8432980508,1.614968342232276,4960,4960.0,0.0013770677712848,0.0014471344669667,-4.015727606373347e-10,2.039794329843198e-09,1.0,5.409075551548747e-07,1.0160044104705808e-09,4.187845377432346e-07,9.576744913891543,3.824075436285621e-07,-6.630691792276365e-08,71.09103620390822,0.0001474280781051,0.0072356845471212,9.498625693152228e-23,7.029051381101899e-15,2232.0,37.2
ThTr_20nM-RT,Rep1,134136,2235.6,37.26,508.61897802352905,16.22997906657631,235.90085852581848,283081030230.9822,-736480.4257716809,1.610994732877821,4968,4968.0,0.0013774843721455,0.0014477517909579,3.290848516873252e-09,-8.06905478069091e-10,1.0,6.32963504768798e-07,2.012551883033386e-09,5.135394285641247e-07,12.383972787063012,-5.906042717595216e-07,1.2362285876378674e-07,-12.207540005054405,0.0001506159153996,0.0072358880796549,3.5709390264312802e-22,7.029052286101429e-15,2235.6,37.26
ThTr_20nM-RT,Rep1,134352,2239.2,37.32,508.5929477214813,16.229148442325965,235.88878549892397,283066542598.7087,-721971.2426056887,1.6083223936228854,4976,4976.0,0.0013779623756525,0.0014458884107324,2.5159240054096443e-10,-6.898915494472663e-10,1.0,1.2147476556170552e-06,4.4982591251591e-10,1.2498825325373168e-07,9.587498808050729,5.103621645469238e-09,-3.240734977923296e-07,-25.621099372905075,0.0001438898400763,0.0072364288153598,1.9546035136519858e-23,7.029060169904368e-15,2239.2,37.32
ThTr_20nM-RT,Rep1,134568,2242.8,37.38,508.3294026851654,16.220738747431902,235.7665515615102,282919861873.81226,-740883.6592959249,1.604908746574349,4984,4984.0,0.0013774511730306,0.0014457606101283,3.2707988712119483e-09,-1.8448593468460887e-09,1.0,7.278208455491487e-07,2.3446810952670303e-09,1.2294572977772186e-06,15.807581426461809,-1.1325616058749051e-06,8.61923949151184e-08,-26.735188553531195,0.000128707674966,0.0072368346048766,6.637257533567012e-22,7.029064421222737e-15,2242.8,37.38
ThTr_20nM-RT,Rep1,134784,2246.4,37.44,507.9714059829712,16.209315109633145,235.6005103144352,282720612377.3223,-791658.4226309662,1.6012083137222115,4992,4992.0,0.0013778011911984,0.0014460388892809,-5.029408086474368e-10,-8.750518601191066e-10,1.0,4.758680180904277e-07,3.72765712578321e-10,3.004428056766364e-07,15.109571202628205,2.647754022438214e-07,-6.388499595085826e-08,-46.99728430280703,0.0001230968438599,0.0072369770471164,1.8340369324333332e-23,7.029064975175964e-15,2246.4,37.440000000000005
ThTr_20nM-RT,Rep1,135000,2250.0,37.5,507.704909324646,16.200811228785565,235.476907395139,282572288874.1668,-839956.3601986277,1.597807683766847,5000,5000.0,0.0013782431616407,0.0014454373726472,2.6508662537261723e-10,6.314669902992751e-10,1.0,7.452555629459456e-07,2.2399322681733314e-10,4.145971712973064e-07,12.591928659840605,-2.1487083802348482e-07,6.254891219686153e-08,27.616532213278443,0.0001340984509443,0.0072372289929626,5.5802318798619455e-24,7.0290671157997616e-15,2250.0,37.5
ThTr_20nM-RT,Rep1,135216,2253.6,37.56,507.0350365638733,16.17943565816321,235.1662159616746,282199459154.00946,-850334.9049293852,1.5931504738249136,5008,5008.0,0.001377475660133,0.0014451648816859,3.92035164951188e-09,-1.319854084293511e-09,1.0,1.0848807136484593e-07,2.646543623886967e-09,1.1040137266766838e-06,13.19067044614294,-6.287971585973068e-07,-6.338900897721855e-08,-16.57074172755449,0.000144226264448,0.0072376084549522,6.734407613259524e-22,7.029069974719208e-15,2253.6,37.56
ThTr_20nM-RT,Rep1,135432,2257.2,37.62,506.9748392105103,16.17751476683363,235.1382960295586,282165955235.4703,-816735.5805216781,1.5904207200541545,5016,5016.0,0.0013781426472635,0.0014439788043473,5.958667285156893e-10,-2.0764038262076315e-09,1.0,3.360347603950696e-07,1.0682393680224751e-09,5.760629842310047e-07,8.637753952517539,-4.626190167599673e-08,-1.5582285338147932e-08,-58.80835158256797,0.0001422261030655,0.0072382523146878,1.1282582877206308e-22,7.029084097530541e-15,2257.2,37.62
ThTr_20nM-RT,Rep1,135648,2260.8,37.68,506.5289566516876,16.163286700425328,234.93149273874025,281917791286.4883,-766022.4757915009,1.586491660985642,5024,5024.0,0.0013784272383893,0.0014441297798526,-1.0236079387890463e-09,7.582381429443593e-10,1.0,3.787824517970865e-07,5.000823540534736e-10,4.15266465158764e-07,10.063312062851711,3.066934788493499e-07,-1.8984183802596517e-07,40.15604479279942,0.0001402505303197,0.0072385321838684,2.542752160552765e-23,7.029085991237728e-15,2260.8,37.68
ThTr_20nM-RT,Rep1,135864,2264.4,37.74,506.3757493495941,16.15839787123636,234.8604341749471,281832521009.9365,-738134.2664785446,1.5834903213155709,5032,5032.0,0.0013777897817102,0.0014462511487796,-1.1979792196766618e-09,4.4342014173791754e-10,1.0,5.558167618585731e-07,5.37351181451263e-10,5.136349911473145e-07,11.7861978464634,-4.28035920933434e-07,6.617675565695458e-08,24.385436777674887,0.0001481293742393,0.0072388947770182,2.6318675864400585e-23,7.029089885461143e-15,2264.4,37.74
ThTr_20nM-RT,Rep1,136080,2268.0,37.8,506.18841457366943,16.152420037881587,234.7735470622324,281728256474.67883,-764717.4669709735,1.580391958898666,5040,5040.0,0.0013768980428815,0.001445724531894,-2.9516049729488887e-10,-2.516060126848041e-09,1.0,3.067056347926442e-07,1.2463531467520231e-09,4.524135996155191e-07,13.682297910542292,-1.453843990490556e-07,7.04707555964919e-08,-76.20485464065717,0.0001618016948211,0.0072393047996751,1.1867140710959387e-22,7.029093262784285e-15,2268.0,37.8
ThTr_20nM-RT,Rep1,136296,2271.6,37.86,505.7918405532837,16.139765401842993,234.58961339888072,281507536078.65686,-856963.6758258427,1.576651177694175,5048,5048.0,0.0013768980428815,0.0014455975457775,1.2950809452563846e-10,-5.227984854704967e-09,1.0,3.871789637004752e-07,3.517937162197341e-09,1.064510778767995e-06,8.522212714764368,-5.517973646872277e-07,-2.026523936705965e-07,-83.81287252074739,0.0001725214877787,0.0072398200063155,8.316101124537006e-22,7.029097175058924e-15,2271.6,37.86
ThTr_20nM-RT,Rep1,136512,2275.2,37.92,505.5784025192261,16.132954616216733,234.4906194217548,281388743306.10583,-998748.3781643172,1.5734922014858848,5056,5056.0,0.001376993282553,0.0014436610071243,-4.21591644215073e-09,-1.9343617694687736e-09,1.0,4.454757328368018e-07,3.023888217743761e-09,1.2372796320912532e-07,12.482887875528098,2.35983584874878e-07,-3.974989432261783e-08,-101.90397968050962,0.0001708017564805,0.0072405130290384,6.268690037948119e-22,7.029106098017224e-15,2275.2,37.92
ThTr_20nM-RT,Rep1,136728,2278.8,37.98,505.11985754966736,16.118322493589414,234.2779432207764,281133531864.93164,-1145482.482856091,1.569581574477905,5064,5064.0,0.0013769605984809,0.0014449540304439,-1.0302187079624623e-09,-4.1076642709551286e-11,1.0,3.66286350247352e-07,4.2476511903418314e-10,4.848037101506716e-07,12.181307698414011,-5.019204496841461e-08,-1.514441575064099e-07,-1.3992029363976857,0.0001560566061891,0.0072409601214815,1.4817105456012933e-23,7.029109890976404e-15,2278.8,37.98
ThTr_20nM-RT,Rep1,136944,2282.4,38.04,504.2652220726013,16.091051163769524,233.8815576129292,280657869135.5149,-1241195.9701852042,1.564454435353499,5072,5072.0,0.0013771826955237,0.001444858845987,-1.7037381950446818e-10,-1.5364693650518007e-09,1.0,-1.607741824336886e-07,5.204563328593364e-10,7.496233338371079e-07,10.523275291970933,-3.023352275485988e-07,-2.810553497719861e-07,-59.0146507779912,0.0001396260268611,0.0072413374501275,2.778854642934351e-23,7.029112798506661e-15,2282.4,38.04
ThTr_20nM-RT,Rep1,137160,2286.0,38.1,503.8649971485138,16.078280027770816,233.6959306362037,280435116763.44446,-1253300.0780141368,1.560751007701734,5080,5080.0,0.001376928870284,0.0014451761274193,-2.652210391853082e-09,-1.6661915405924814e-09,1.0,1.299773290533179e-07,1.727732253026082e-09,4.494623133342615e-07,13.347186908602431,3.1758744002840054e-07,-3.597656590916148e-07,-83.01990602683212,0.0001318060311111,0.0072417921658369,3.4364680551267893e-22,7.029118432065229e-15,2286.0,38.1
ThTr_20nM-RT,Rep1,137376,2289.6,38.16,503.323620557785,16.061004756665504,233.4448365794405,280133803895.3285,-1193056.5483510187,1.556622688048717,5088,5088.0,0.0013778158264986,0.001444121001165,-6.518759892282117e-09,-2.7143324457842646e-10,1.0,4.5399910295278346e-07,4.873916493299315e-09,-4.891201429701446e-07,13.57740346492772,5.54861320427917e-07,-3.764470478437729e-07,-18.119113210656945,0.0001320700569133,0.0072420457910736,2.7238139113968464e-21,7.02912161801899e-15,2289.6,38.16
ThTr_20nM-RT,Rep1,137592,2293.2,38.22,503.0341212749481,16.051766864445103,233.31056489019045,279972677868.2286,-1098684.386010895,1.553285085078556,5096,5096.0,0.0013781028120622,0.0014440021858096,-3.572504074035341e-09,-1.3129213421801503e-10,1.0,2.782634377514628e-07,2.215370811339324e-09,2.8208335323802545e-07,11.152907092670528,2.267018971090341e-08,-3.037454031118473e-07,-6.390958141183785,0.0001292153372048,0.0072426875478273,5.878881738133044e-22,7.029132648179621e-15,2293.2,38.22
ThTr_20nM-RT,Rep1,137808,2296.8,38.28,502.535151720047,16.035844797473924,233.07913949816756,279694967397.80096,-1004687.4673652158,1.5493121495168016,5104,5104.0,0.0013792699311419,0.0014441365077608,6.055736732645226e-10,1.641325893750739e-09,1.0,2.983213694454394e-07,6.61123517705914e-10,6.6327708690078e-07,13.989251584060696,2.147082751157456e-07,1.2600236759333125e-07,50.07701849059225,0.0001194729852358,0.0072428252906623,6.124290423467835e-23,7.029133231471471e-15,2296.8,38.28
ThTr_20nM-RT,Rep1,138024,2300.4,38.34,502.23898911476135,16.026394279322265,232.94177731573055,279530132778.8767,-929612.82584282,1.5459759226455845,5112,5112.0,0.0013791432385679,0.0014449600092232,2.311413709882515e-09,-3.3048139879969017e-10,1.0,4.1962674095731387e-07,1.0639052280971801e-09,1.2365142904249824e-06,10.118218886660117,6.40891638335837e-08,8.325400957791771e-09,-7.018028357660713,0.0001088822122086,0.0072432037036785,1.9095103191340547e-22,7.029138684584422e-15,2300.4,38.34
ThTr_20nM-RT,Rep1,138240,2304.0,38.4,501.9702613353729,16.01781920363195,232.81713958767372,279380567505.20844,-879851.5574665015,1.542734438531553,5120,5120.0,0.0013797818334969,0.0014439307423513,2.1904227529569947e-10,-1.0511655304980095e-10,1.0,6.006706417734052e-07,6.694537240043793e-11,7.625983784650656e-07,12.038417634634836,-2.44316361178727e-07,-5.867527398660273e-09,-7.942311957055342,0.0001056892233213,0.0072433536435024,8.024347103560642e-25,7.029140140077735e-15,2304.0,38.4
ThTr_20nM-RT,Rep1,138456,2307.6,38.46,501.6280755996704,16.006900092141237,232.6584315718203,279190117886.1844,-851725.0713922167,1.539277657841003,5128,5128.0,0.0013795574257138,0.0014438593815435,5.1514093695812094e-11,-1.8186947933577547e-09,1.0,-8.682299469495793e-09,6.95020657109323e-10,2.484799265564895e-07,11.863929193034124,-4.163352117310528e-07,-1.725330260872931e-07,-64.46995086889184,0.0001180505574246,0.0072436101500142,6.932491357311954e-23,7.0291434691625924e-15,2307.6,38.46
ThTr_20nM-RT,Rep1,138672,2311.2,38.52,501.2716574668884,15.995526826329414,232.49312247571825,278991746970.8619,-833814.3086274207,1.5357880409484137,5136,5136.0,0.0013787314879373,0.0014435663913877,5.546847942140885e-10,1.3760737034715082e-09,1.0,1.6493432559310978e-07,5.736655311167001e-10,8.231429059287049e-08,12.512007940854682,4.82753253051586e-10,5.940691222001239e-07,47.27965337313879,0.0001413098079764,0.0072438916505036,3.296119094073428e-23,7.0291456527681415e-15,2311.2,38.52
ThTr_20nM-RT,Rep1,138888,2314.8,38.58,500.9068675041199,15.983886416287229,232.3239304692911,278788716563.1493,-816770.5505023615,1.532283668641949,5144,5144.0,0.0013790101858217,0.0014439857999106,4.665975163170272e-11,-2.872571311180113e-09,1.0,3.971510611389524e-08,1.429133572859127e-09,1.177838419407272e-06,11.694449030098095,-2.741499605373848e-07,-3.6418141630911697e-07,-77.11131587049597,0.0001586039618928,0.0072445332883412,1.6238562292265478e-22,7.029158398407683e-15,2314.8,38.580000000000005
ThTr_20nM-RT,Rep1,139104,2318.4,38.64,500.705873966217,15.977472733248195,232.2307083320959,278676849998.5151,-801382.0122098228,1.5292904578315123,5152,5152.0,0.0013783479358295,0.0014443417979028,-2.1733543519752238e-10,-1.9003258793243395e-09,1.0,-4.239519153111432e-07,7.419711156039587e-10,5.075036823073788e-07,18.77760004849596,1.2808362305217665e-07,-6.001780968746598e-08,-69.64819736461351,0.0001573873127543,0.007245185850789,4.44492618104417e-23,7.029165360075204e-15,2318.4,38.64
ThTr_20nM-RT,Rep1,139320,2322.0,38.7,500.3364932537079,15.965685832855849,232.0593871054629,278471264526.5555,-793130.4520342967,1.5257930259217372,5160,5160.0,0.0013779682969954,0.0014442468881941,-1.7828511788542947e-09,9.88729127740607e-10,1.0,-4.146346903638162e-07,9.033289161102632e-10,2.791090903976042e-07,12.585045040564088,4.487538622449389e-07,-1.7312596025611022e-08,52.153128756297,0.0001442405890233,0.007245521879762,7.844167273110761e-23,7.029167364224671e-15,2322.0,38.7
ThTr_20nM-RT,Rep1,139536,2325.6,38.76,500.08053064346313,15.957518092394723,231.94066994759777,278328803937.1173,-790243.8923793796,1.522651758899929,5168,5168.0,0.0013785322300842,0.0014443172362681,-8.062042886325511e-10,1.8593838123703343e-10,1.0,6.383930189912152e-07,2.2048825076930877e-10,1.293846900755228e-07,10.900710992437462,-6.143274008763842e-09,8.38818940107322e-08,14.226851959307268,0.0001343125814829,0.0072458824862496,5.3897361737669846e-24,7.029170590185731e-15,2325.6,38.76
ThTr_20nM-RT,Rep1,139752,2329.2,38.82,499.7875418663025,15.948168850770791,231.80477980771505,278165735769.258,-780995.5943416385,1.5194076386199171,5176,5176.0,0.0013788164667816,0.0014434961079918,-5.373958341806176e-10,7.6289746032661e-11,1.0,6.053988690121601e-08,1.4811063440948843e-10,5.110568392942999e-07,14.184045584197866,4.0880041386247576e-08,-2.2291045644796028e-08,5.680853739905649,0.0001320933879125,0.007246201274337,2.5144344711654966e-24,7.029173217497081e-15,2329.2,38.82
ThTr_20nM-RT,Rep1,139968,2332.8,38.88,499.26060819625854,15.931354451773096,231.56038447344616,277872461368.13544,-754078.7511197595,1.515463411092303,5184,5184.0,0.0013799139272975,0.0014444188687511,3.1118094197334366e-09,3.2493672925187585e-11,1.0,2.377461376913809e-07,1.6800200203041074e-09,9.297522197402876e-07,13.412408416747928,-2.0677171109569615e-07,5.352683940970368e-07,-0.1987256230243038,0.0001330970973799,0.0072465389432797,3.186557365321514e-22,7.029176201830649e-15,2332.8,38.88
ThTr_20nM-RT,Rep1,140184,2336.4,38.94,499.23851895332336,15.930649586312065,231.5501393359312,277860167203.1174,-708255.6552019801,1.5130613897803964,5192,5192.0,0.0013794386603316,0.0014433078336148,1.992105384400407e-09,2.745862933509261e-09,1.0,6.368956478351465e-07,1.873294979774894e-09,6.900471099076138e-07,15.739685671228294,-1.3696032690145497e-07,4.27301497365877e-07,48.75179264905958,0.0001329346885964,0.007246916692212,3.971601710576937e-22,7.029179483782389e-15,2336.4,38.940000000000005
ThTr_20nM-RT,Rep1,140400,2340.0,39.0,498.895604133606,15.91970720982572,231.39109316607156,277669311799.2858,-649585.9130512476,1.5096959167878354,5200,5200.0,0.0013782761934754,0.0014435122715717,2.406118027610238e-09,2.574659343592154e-09,1.0,-1.354738404147497e-07,2.0746083620447887e-09,7.246972042945478e-07,17.398338844153137,9.910929804751068e-07,3.90193359996791e-07,41.78375736153176,0.0001300215874986,0.0072473692984203,5.091799748354498e-22,7.029186745172635e-15,2340.0,39.0
ThTr_20nM-RT,Rep1,140616,2343.6,39.06,498.5473284721375,15.908593769432684,231.2295606022193,277475472722.6631,-584863.6422263425,1.5063245857955807,5208,5208.0,0.0013791279217488,0.0014440169995487,-4.476084834350823e-09,4.184287438244839e-09,1.0,6.979309854595257e-07,4.528874139765075e-09,-7.128929373890082e-07,12.854786908598504,7.86667792924272e-07,-3.3922918050492785e-08,114.60495609679909,0.0001223279922114,0.0072476867216257,2.741314122406501e-21,7.029191105554535e-15,2343.6,39.06
ThTr_20nM-RT,Rep1,140832,2347.2,39.12,498.4893596172333,15.906743989258803,231.20267426248265,277443209114.9791,-523198.4427444289,1.503839391956911,5216,5216.0,0.0013793126234409,0.0014441270731375,-9.84515486930293e-10,-5.714693444041239e-10,1.0,1.1685507832670653e-07,1.7002412453736188e-10,4.0706750872300193e-07,12.125194818833236,-2.679336890990058e-07,-5.277590896285785e-08,-43.01950624718037,0.0001081247955133,0.007247985476908,4.9453893818983576e-24,7.029194581430703e-15,2347.2,39.12
ThTr_20nM-RT,Rep1,141048,2350.8,39.18,498.3151650428772,15.901185458379173,231.121881662488,277346257994.98553,-476741.4470258624,1.5010117177097937,5224,5224.0,0.0013794048150613,0.001444024559538,3.7645631176036225e-09,2.866150545704194e-09,1.0,-9.95229231740401e-08,3.087735887473646e-09,9.887791574853446e-07,13.06565593154023,-5.159140308595288e-07,5.2899500428166734e-08,35.21348725282843,8.977053154185822e-05,0.0072482629865135,2.3661522897760813e-21,7.029199368798773e-15,2350.8,39.18
ThTr_40nM-RT,Rep1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0013987418397481,0.0014629823396443,-6.685204833860768e-09,6.184101441780877e-08,1.0,-8.599482684234589e-07,6.749910848677343e-08,7.119641484592706e-06,10.383601945775393,-2.1420748465129456e-06,6.620480179314696e-07,84.13465759728875,0.0004081114072559,0.0,5.471023763782452e-20,5.471023763782452e-20,0.0,0.0
ThTr_40nM-RT,Rep1,216,3.6,0.06,0.3466944694519043,0.0110629847190679,0.1607991964980826,192959035.7976972,,0.6819304346822772,8,8.0,0.0013985262538243,0.001466252436061,-1.1657833522479362e-08,4.627059257302837e-08,1.0,-1.3163462141168685e-06,5.221999042913311e-08,6.252750353806729e-06,17.576192986992204,-3.913225612160103e-06,4.067627151064255e-07,87.19738146817153,0.0004085220582813,1.3059182957021528e-05,3.267928521016294e-20,4.0765441619081228e-19,3.6,0.06
ThTr_40nM-RT,Rep1,432,7.2,0.12,0.7485277652740479,0.0238854436937407,0.3471721467113582,416606576.0536185,,0.7361580719070161,16,16.0,0.0013979413330572,0.0014672084172783,-6.211701453338615e-09,3.86805991264049e-08,1.0,-1.8451588615275447e-06,4.26182672010701e-08,3.541471835075282e-06,17.412017624575565,-3.787935107989456e-06,-4.799463243748564e-07,86.71738873773432,0.0004021643790359,2.3503484066817048e-05,2.246023879154104e-20,6.379778739136416e-19,7.2,0.12
ThTr_40nM-RT,Rep1,648,10.8,0.18,1.1701481342315674,0.0373393061288664,0.5427224728032982,651266967.3639504,,0.7672073406888493,24,24.0,0.0013978093764447,0.0014676849574961,-5.213139226236676e-10,2.651334752219579e-08,1.0,-2.23152571819339e-07,2.849981890141824e-08,4.105801166340367e-06,17.10110652986415,-2.2087739445081074e-06,-6.628911158524926e-08,78.80663528485569,0.0003858172857467,3.099631525834859e-05,1.0913167815151976e-20,7.637896287454942e-19,10.8,0.18
ThTr_40nM-RT,Rep1,864,14.4,0.24,1.528999090194702,0.0487902030771771,0.7091599284473489,850991914.1368114,,0.7518659122639343,32,32.0,0.0013967821205207,0.0014694301686158,3.083605623102969e-09,1.901700822744568e-08,1.0,-5.143541165624075e-07,2.109406085415229e-08,2.9746629094780363e-06,20.9568181207368,-8.920561266470798e-07,-1.1213711684968345e-07,72.45804019482999,0.0003632833466334,3.617056940830683e-05,6.743096973548022e-21,8.305368428842994e-19,14.4,0.24
ThTr_40nM-RT,Rep1,1080,18.0,0.3,1.9108023643493648,0.0609735061288256,0.886242821639911,1063491385.9678895,,0.7516902643256218,40,40.0,0.0013963489598937,0.001467554805981,4.5276696473487735e-09,2.021643362993782e-08,1.0,2.3409031464761093e-06,2.1974245374359857e-08,2.0882082627890327e-06,21.470163807713885,-6.347502196680158e-08,-7.920667980048618e-07,68.82941004079089,0.0003403436547828,4.062650776420586e-05,8.337246050872608e-21,8.870268181352341e-19,18.0,0.3
