time (s),A-160.0nM,A-20.0nM,A-40.0nM,A-80.0nM,AcSu2-1.25nM,AcSu2-10.0nM,AcSu2-160.0nM,AcSu2-2.5nM,AcSu2-20.0nM,AcSu2-40.0nM,AcSu2-5.0nM,AcSu2-80.0nM,AdPa-1.25nM,AdPa-10.0nM,AdPa-160.0nM,AdPa-2.5nM,AdPa-20.0nM,AdPa-40.0nM,AdPa-5.0nM,AdPa-80.0nM,B-1.25nM,B-10.0nM,B-160.0nM,B-2.5nM,B-20.0nM,B-40.0nM,B-5.0nM,B-80.0nM,C-1.25nM,C-10.0nM,C-160.0nM,C-2.5nM,C-20.0nM,C-40.0nM,C-5.0nM,C-80.0nM,D-1.25nM,D-10.0nM,D-160.0nM,D-2.5nM,D-20.0nM,D-40.0nM,D-5.0nM,D-80.0nM,DiPu-1.25nM,DiPu-10.0nM,DiPu-160.0nM,DiPu-2.5nM,DiPu-20.0nM,DiPu-40.0nM,DiPu-5.0nM,DiPu-80.0nM,F-1.25nM,F-10.0nM,F-160.0nM,F-2.5nM,F-20.0nM,F-40.0nM,F-5.0nM,F-80.0nM,G-1.25nM,G-10.0nM,G-160.0nM,G-2.5nM,G-20.0nM,G-40.0nM,G-5.0nM,G-80.0nM,H-1.25nM,H-10.0nM,H-160.0nM,H-2.5nM,H-20.0nM,H-40.0nM,H-5.0nM,H-80.0nM,HeAl-1.25nM,HeAl-10.0nM,HeAl-160.0nM,HeAl-2.5nM,HeAl-20.0nM,HeAl-40.0nM,HeAl-5.0nM,HeAl-80.0nM,NaGr-1.25nM,NaGr-10.0nM,NaGr-160.0nM,NaGr-2.5nM,NaGr-20.0nM,NaGr-40.0nM,NaGr-5.0nM,NaGr-80.0nM,ThTr-1.25nM,ThTr-10.0nM,ThTr-160.0nM,ThTr-2.5nM,ThTr-20.0nM,ThTr-40.0nM,ThTr-5.0nM,ThTr-8.0nM,ThTr-80.0nM,ThTr-85.0nM,Unc-10.0nM,Unc-20.0nM,Unc-40.0nM,Unc-80.0nM
11736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015485759066914377,,,0.005666727027924743,,,,,,,,,,,,,,,,,,
11742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015507074880598626,,,0.005645249700398028,,,,,,,,,,,,,,,,,,
11745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005826381150390018,0.01806607818712216,0.036865863287506094,0.008262647923151952,0.019798364134192552,0.018121058934236735,0.011346623636726056,,0.04336527760596189,,,,,
11748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015599461893087833,,,0.005589964655366392,,,,,,,,,,,,,,,,,,
11754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015528413924059906,,,0.0057276477871373525,,,,,,,,,,,,,,,,,,
11760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009255533958879139,0.023239232655732286,0.02253419335491197,0.015788026750111348,0.036541568545933045,0.021257192916203885,0.015900732641821905,,,,,,,,,,,,,,,,,,,,,,,,,,0.003262897780687864,,,,,0.03726714199668342,,0.02389325960941237,0.008196550450693214,0.022162768922755156,0.01621415110448646,0.01679468719227129,,,0.012682970682792024,0.025562443752287476,0.015559360243845122,,,0.005701627274681844,,,,,,,,,,,,,,,,,,
11766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015488772127105137,,,0.005678777930847226,,,,,,,,,,,,,,,,,,
11772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015556231156391022,,,0.005676265709514363,,,,,,,,,,,,,,,,,,
11778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015530158711397308,,,0.005695751235687073,,,,,,,,,,,,,,,,,,
11784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015639455785354302,,,0.005715680560060965,,,,,,,,,,,,,,,,,,
11790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015620924747612088,,,0.005699561162365679,,,,,,,,,,,,,,,,0.018208902396931546,0.02578229863249894,
11796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015576889117384063,,,0.005765703878159808,,,,,,,,,,,,,,,,,,
11802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015568196559139368,,,0.005736836562608913,,,,,,,,,,,,,,,,,,
11808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01565769529547574,,,0.005763121237764603,,,,,,,,,,,,,,,,,,
11814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015689733049916305,,,0.005769084966127159,,,,,,,,,,,,,,,,,,
11820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008304286264713634,0.022385110483706925,0.0162630367716196,0.016990246522999936,,,0.012797551497240156,0.025700286573572866,0.015699282190986687,,,0.00571392117809925,,,,,,,,,,,,,,,,,,
11826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015746055407871447,,,0.005742442114566295,,,,,,,,,,,,,,,,,,
11832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015745100189709735,,,0.005780449070353547,,,,,,,,,,,,,,,,,,
11838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015742527765551552,,,0.005776042710027747,,,,,,,,,,,,,,,,,,
11840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009345590088242645,0.023439789915559145,0.02256766539605754,0.016010913785147057,0.036840154005414204,0.021394836034379836,0.01605206940950937,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032669103294007723,,,0.012423010504681772,,0.037612212064353424,,0.02410166269602966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01575172760861323,,,0.005747315016382839,,,,,,,,,,,,,,,,,,
11850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015777586972091875,,,0.005774952978078556,,,,,,,,,,,,,,,,,,
11856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015806785463992952,,,0.005781571761829324,,,,,,,,,,,,,,,,,,
11862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01578384101185652,,,0.0058006723547856034,,,,,,,,,,,,,,,,,,
11868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015822819848001577,,,0.005774196490051331,,,,,,,,,,,,,,,,,,
11874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015789832834870895,,,0.005806332150096709,,,,,,,,,,,,,,,,,,
11880.0,,,,,,,,,,,,,0.006487481996855903,0.007467298668126842,0.007520912020564546,0.00646749636155651,0.010397464190056934,0.011920800481829264,0.007830755165136424,0.011194046690837046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008364315170758453,0.022578552012824944,0.016365249250066303,0.01709942683996238,,,0.01296859952128981,0.02592192053848888,0.015853384396738963,,,0.0057858611219168245,,,,,,,,,,,,,,,0.016988285248735135,0.018446111136811983,0.025998254923689047,0.020792197117794342
11886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01586388924245853,,,0.0058348125864812715,,,,,,,,,,,,,,,,,,
11892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015872842071503593,,,0.005815576020275075,,,,,,,,,,,,,,,,,,
11898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01593774485233991,,,0.005831948634702305,,,,,,,,,,,,,,,,,,
11904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01591044560755028,,,0.005837387199833099,,,,,,,,,,,,,,,,,,
11910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01585738976976158,,,0.0057584999715957,,,,,,,,,,,,,,,,,,
11916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015925906422823148,,,0.005771767944564565,,,,,,,,,,,,,,,,,,
11920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009373724388787093,0.02360970454540852,0.02267103486334717,0.01613132916553252,0.03719334695449297,0.021521124656457075,0.016243156704102785,,,,,,,,,,,,,,,,,,,,,,,,,,0.003372131976138418,,,0.012609095978277158,,0.037997628119601626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015862892916104987,,,0.005846496677845858,,,,,,,,,,,,,,,,,,
11928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01588946230805678,,,0.005805346526467666,,,,,,,,,,,,,,,,,,
11934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01595236671995815,,,0.005842921724618795,,,,,,,,,,,,,,,,,,
11940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00845472655760227,0.022783032307668896,0.01644324231432039,0.017316223051782084,,,0.012997370877185808,0.025990208299192356,0.016003106877354817,,,0.005854597180830661,,,,,,,,,,,,,,,,,,
11946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015912828666457917,,,0.0057791091622191445,,,,,,,,,,,,,,,,,,
11952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015954955441446823,,,0.005789201831423559,,,,,,,,,,,,,,,,,,
11958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015993065046091777,,,0.005859372663529874,,,,,,,,,,,,,,,,,,
11964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015964048865372827,,,0.00588795319471289,,,,,,,,,,,,,,,,,,
11970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01601207661183971,,,0.005790337414817485,,,,,,,,,,,,,,,,0.01848114273518796,0.02616032433485733,
11976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016036569675238317,,,0.005857800457625053,,,,,,,,,,,,,,,,,,
11982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01604986562123713,,,0.005925575825393058,,,,,,,,,,,,,,,,,,
11988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160292845252655,,,0.005876160859884598,,,,,,,,,,,,,,,,,,
12000.0,0.009588195165054592,0.00929182413632245,0.010085143646794387,0.008759468706747769,0.023019204464357026,0.11948828399724609,0.11854932400378265,0.04495108266009965,0.09409629986240448,0.09093584795253054,0.08113506332908384,0.11299248087533445,,,,,,,,,0.011465247648598173,0.019129047487209748,0.018347976031534527,0.013052470448866704,0.015308354719107967,0.014630176824347708,0.0188915722738136,0.014753021601573024,0.009008683280442017,0.013828782354307591,0.011024214642236945,0.00901428153508724,0.014817852747128308,0.013952808079884088,0.010362184969555002,0.014693596912975034,0.009417428112933723,0.02370666064828468,0.022876544322449385,0.016258573492258954,0.03749979101106083,0.02175077885392413,0.01640483011446453,,0.012580275365524087,0.051346324077197025,0.03453722736909136,0.01643525504129593,0.06010971769589476,0.061113016752830165,0.034333054899198676,0.06716092228683194,0.008522757939405214,0.027141003061938073,0.018018082427206903,0.011054171689737031,0.031594161901969,0.027925447456915376,0.018150016371592803,0.030433147618409137,0.00730490622927361,0.015440977286518007,0.008441045800008904,0.010309746727618757,0.019621298503292233,0.01775409401116261,0.009297321408852616,0.014804048786581307,0.0033333063835487143,,,,,0.03833268031551684,,,0.00854703463749828,0.022923262323005473,0.01655520375856879,0.017500474102722374,,,0.013143913067540574,0.026244381222272448,,,,,,,,,,,,,,,,0.00924242409434041,,0.014400498424128659,,,,
12060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008655325898595922,0.02311508579477394,0.016596245544861398,0.017626091007215305,,,0.013189959107268608,0.02641409578414677,,,,,,,,,,,,,,,,,,,0.017152602353670502,0.01868018081624503,0.02634331380214708,
12080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009490018733752206,0.023943221143601593,0.02295121990697378,0.016346510603793135,0.03771471181365548,0.021805955898735796,0.016493418632730846,,,,,,,,,,,,,,,,,,,,,,,,,,0.003331687596467944,,,,,0.03886360526171797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008795699062872706,0.023253244346432105,0.016674205649588908,0.017811627966180018,,,0.013380755725594327,0.026540592379620566,,,,,,,,,,,,,,,,,,,,,,
12150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061407817096494075,0.019221729067866462,0.038925711712534686,0.008722945955236793,0.020967393907050543,0.019088259769002153,0.0121036694218465,,0.04544968537830786,,,0.01884037591278509,0.026553328500154853,0.021221657195179548
12160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009552130414309292,0.02415157156794947,0.02304631823579594,0.01654825951469569,0.03809902512341447,0.021983577341578953,0.016638209224923536,,,,,,,,,,,,,,,,,,,,,,,,,,0.003453380249725104,,,,,0.03908697805449979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00892615736911803,0.02342923727244494,0.016651332467867902,0.018020415621148127,,,0.013457730206692789,0.02667484540981083,,,,,,,,,,,,,,,,,,,,,,
12240.0,,,,,,,,,,,,,0.0065862604818220935,,,,,,,,,,,,,,,,,,,,,,,,0.009686644931518615,0.02433168406992022,0.023276064865883687,0.016585642063805795,0.03829746348703387,0.02217052949261518,0.016753476108336558,,,,,,,,,,,,,,,,,,,,,,,,,,0.003460571385992931,0.018285353052638797,,,,,0.013039436719618172,,0.00898025368199884,0.0235186396842608,0.016814681462723403,0.018279006823497198,,,0.013476410352846798,0.026875324953263183,,,,,,,,,,,,,,,,,,,0.017587236103755097,0.01906190844506208,0.026694012286685897,
12300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012995155899701573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00908435361023566,0.023784258198219718,0.016888139247470207,0.018492005635690832,,,0.013642890867593788,0.027077424986502504,,,,,,,,,,,,,,,,0.009234211577613954,,0.014450131336026956,,,,
12320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009764702820229057,0.024524663435934794,0.02337745700482176,0.016857347022593432,0.03861128013969861,0.02232298420852551,0.016808433382430345,0.023669797059690998,,,,,,,,,,,,,,,,,,,,,,,,,0.003493667250696667,0.018487667748477463,,,,,0.01310399968895158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019253140226436257,0.02705473217001371,
12360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009116071012672419,0.02397952806889937,0.016944027415351844,0.01871126542009567,,,0.01375040678927446,0.02717978012740192,,,,,,,,,,,,,,,,,,,,,,
12400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009812691282832155,0.02463929508832431,0.02348440981724744,0.016993636002876268,0.03901336690457577,0.02246360840034059,0.01699511358696675,0.023795877221884205,,,,,,,,,,,,,,,,,,,,,,,,,0.003568350862264439,0.018646126327967232,0.017827690688084187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420.0,,,,,,,,,,,,,,0.007908436390917558,0.0076381315430896456,0.006613980173414001,0.01092314273368082,0.012469696761929964,0.008146426064820958,0.011758868016885844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009259602210408205,0.02405696957797605,0.01752329401406461,0.018773313127549485,,,0.0137861277404058,0.027521919472886704,,,,,,,,,,,,,,,,,,,0.01802135782576982,0.01943456052836791,0.027251653300813236,0.021840564739493997
12480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009894780328401515,0.024789358231796156,0.023673068079866605,0.017013692178859875,0.039185456741558086,0.022640198611353697,0.017169398698690462,0.02393936183844404,,,,,,,,,,,,,,,,,,,,,,,,,0.003623124730579284,0.01876910598384564,0.017982667233455072,,,,,,0.00936887082484778,0.024255089049054084,0.017109880118009357,0.019032577385323424,,,0.013946164485271986,0.027536785192352944,,,,,,,,,,,,,,,,,,,,,,
12500.0,,,,,0.02445944528959131,0.1268723877121458,,0.04794130250704525,0.098850455315476,0.09511167524123305,0.08635229794152616,0.11846738735041558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019537462967679314,0.02740870921528404,
12540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009394940959025972,0.024516156229418957,0.017171604554534495,0.01925337824043453,,,0.014057314346786346,0.027772952970653794,,,,,,,,,,,,,,,,,,,,,,
12555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006280828075963304,0.020088986766644994,0.04047091634614362,0.008917995811954823,0.021861346876415617,0.019923792768031766,0.012396623423912111,,0.04741266271414694,,,,,
12560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010016732036240346,0.024972920294846695,0.02377854525415171,0.017202208508757536,0.03957384973530185,0.02282871396827641,0.017220653438216264,0.024023205765965946,,,,,,,,,,,,,,,,,,,,,,,,,,0.01905850704624254,,,,,,0.026244228465204557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12600.0,0.010187217315660467,,0.01065618651294378,0.009232747300640316,,,,,,,,,0.006634304403997607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013239557478556012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009568639366852042,0.024684125517468417,0.017244391473050076,0.019399318767401728,,,0.014172289702578583,0.02786667149936842,,,,,,,,,,,,,,,,0.009349029433085411,,0.014667751171145754,0.01820295083075592,0.019634638476407746,0.02754165432389155,
12640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010063358698772562,0.025255297086180482,0.023938483606925614,0.017361823833846497,0.039849664783541586,0.02293130019072756,0.017308216319258524,0.024168013385220337,,,,,,,,,,,,,,,,,,,,,,,,,,0.019106117386453896,,0.014099400500070889,,,,0.02658508263239613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009656390153682417,0.024807160632919226,0.017273689451640272,0.01956166121966666,,,0.014252074865077239,0.02808143200433928,,,,,,,,,,,,,,,,,,,,,,
12690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01985433293737356,0.027718838657736323,0.022150772749673867
12720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010143045225935192,0.025360184880886816,0.024006863313762308,0.01751552274148007,0.040101312471748786,0.023126512291019273,0.01749961010096265,0.02443504490205713,,,,,,,,,,,,,,,,,,,,,,,,,,0.01931565240780903,,0.014299872746211091,,,,0.026645666134165098,0.0096916580633505,0.024998703401413278,0.017314047723027255,0.01977543792533653,,,0.01435486638524382,0.02823857950007768,,,,,,,,,,,,,,,,,,,,,,
12750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008345919984644276,0.013633974525109522,0.01070405480097734,0.008692745785619916,0.014670891569433703,0.013910759386135292,0.010006585123682209,0.014535969862205862,,,,,,,,,,,,,,,,,,,,,,,,,0.006496447839440979,0.01477278138506107,0.007826976252034499,0.00909038216305457,0.019938330838182035,0.017753693753590642,0.008732467731386577,0.014639298099681787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009835044531061782,0.025211909457272252,0.01737244701764493,0.02005400065484815,,,0.014445142042081466,0.028429801794946054,,,,,,,,,,,,,,,,,,,0.018621432466862386,0.020023841106935635,0.028063309007968676,
12800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010112044419552522,0.02556423682350699,0.024204010417995057,0.017613096805074297,0.0404333094046846,0.0232892822441549,0.01765470048440322,0.024512347518959036,,,,,,,,,,,,,,,,,,,,,,,,,,0.019545642281635432,,0.01440825072370157,,,,0.026959903233632107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009915077923795739,0.025388182478450157,0.01749265734355871,0.020237090703423825,,,0.014574322345723877,0.02861567576811068,,,,,,,,,,,,,,,,,,,,,,
12870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020239902601042716,0.028258168891326804,
12880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010364749731535413,0.025778180759247184,0.024265084299141152,0.017680793726736584,0.04064859628910592,0.023395621474249815,0.01775756923445682,0.02472864714868627,,,,,,,,,,,,,,,,,,,,,,,,,,0.019684784997460205,,0.01472072746823191,,,,0.027153122194729252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013606557185484768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009965725526949848,0.025460887058960206,0.01753985173697696,0.02044358031317096,,,0.014659584992351517,0.028759963453873685,,,,,,,,,,,,,,,,0.00947621136779288,,0.014780865833959125,,,,
