condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
AdPa-3,Rep1,18380,306.3333333333333,5.105555555555555,168.90896232980342,2.879520578486765,106.64891031432468,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18380,306.3333333333333,5.105555555555555,186.23905678573377,4.202703561578097,155.65568746585546,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18380,306.3333333333333,5.105555555555555,185.91755804188685,4.154459130050439,153.86885666853476,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18380,306.3333333333333,5.105555555555555,194.8724772087409,4.907429264785869,181.75663943651367,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18400,306.6666666666667,5.111111111111111,180.3416683388626,3.7827803773743782,140.10297693979174,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18400,306.6666666666667,5.111111111111111,172.7507379889394,3.1930877915195044,118.26251079701868,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18400,306.6666666666667,5.111111111111111,169.13393878980455,2.895913488466338,107.25605512838293,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18400,306.6666666666667,5.111111111111111,186.28881079258903,4.2063288873366105,155.78995879024484,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18400,306.6666666666667,5.111111111111111,186.08645155612484,4.166765556131741,154.32465022710153,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18400,306.6666666666667,5.111111111111111,195.0919215577468,4.923419077492325,182.348854721938,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18420,307.0,5.116666666666666,180.4082881161363,3.787634627511044,140.28276398189047,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18420,307.0,5.116666666666666,172.97177763536746,3.2091938455741964,118.8590313175628,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18420,307.0,5.116666666666666,169.04149069190973,2.8891772577221744,107.00656510082126,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18420,307.0,5.116666666666666,186.35218813286437,4.210946877298193,155.9609954554886,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18420,307.0,5.116666666666666,186.17811723316,4.173444775779194,154.57202873256273,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18420,307.0,5.116666666666666,195.08997417973836,4.92327718179182,182.343599325623,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18440,307.3333333333333,5.122222222222222,180.1811105350382,3.771081332840573,139.6696789940953,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18440,307.3333333333333,5.122222222222222,173.04179451972058,3.214295625921549,119.04798614524256,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18440,307.3333333333333,5.122222222222222,169.13984590668863,2.896343910543914,107.27199668681163,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18440,307.3333333333333,5.122222222222222,186.48098225901623,4.220331461427106,156.3085726454484,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18440,307.3333333333333,5.122222222222222,186.023834920985,4.1622029949506025,154.15566647965198,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18440,307.3333333333333,5.122222222222222,195.1391889079838,4.926863213013898,182.47641529681104,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18460,307.6666666666667,5.127777777777778,180.17345680081243,3.7705236434886737,139.64902383291383,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18460,307.6666666666667,5.127777777777778,173.04670001491212,3.214653064833513,119.0612246234634,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18460,307.6666666666667,5.127777777777778,169.37191282283325,2.9132534666173644,107.89827654138396,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18460,307.6666666666667,5.127777777777778,186.34849530325724,4.210677799265236,155.95102960241616,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18460,307.6666666666667,5.127777777777778,186.3275941775738,4.184336413481132,154.9754227215234,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18460,307.6666666666667,5.127777777777778,195.19261733698,4.930756275545332,182.62060279797524,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18480,308.0,5.133333333333334,180.4544351220228,3.790997129140412,140.40730107927453,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18480,308.0,5.133333333333334,172.9579312899293,3.208184931600208,118.821664133341,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18480,308.0,5.133333333333334,169.16910763259455,2.89847606623087,107.35096541595816,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18480,308.0,5.133333333333334,186.59137904567817,4.228375523395963,156.60650086651714,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18480,308.0,5.133333333333334,186.3986790540254,4.18951601307379,155.16725974347366,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18480,308.0,5.133333333333334,195.413777634584,4.946871120848077,183.21744892029912,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18500,308.3333333333333,5.138888888888889,180.42830710277536,3.789093310992216,140.33678929600796,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18500,308.3333333333333,5.138888888888889,173.14103752987097,3.2215269679539063,119.31581362792244,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18500,308.3333333333333,5.138888888888889,169.42626528550315,2.91721385886334,108.04495773567923,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18500,308.3333333333333,5.138888888888889,186.49225658357415,4.221152965097126,156.33899870730096,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18500,308.3333333333333,5.138888888888889,186.401335684415,4.189709588449745,155.17442920184243,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18500,308.3333333333333,5.138888888888889,195.40270921510424,4.946064620451781,183.1875785352511,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18520,308.6666666666667,5.144444444444445,180.58958505433705,3.800844829091605,140.7720307070964,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18520,308.6666666666667,5.144444444444445,173.04388702502402,3.214448096322545,119.05363319713123,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18520,308.6666666666667,5.144444444444445,169.1826241844116,2.899460949792332,107.38744258490118,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18520,308.6666666666667,5.144444444444445,186.5024553415472,4.221896097606875,156.36652213358792,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18520,308.6666666666667,5.144444444444445,186.4544364826235,4.193578778163509,155.3177325245744,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18520,308.6666666666667,5.144444444444445,195.2587601217954,4.935575769626053,182.79910257874263,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18540,309.0,5.15,180.76766322754528,3.813820495357823,141.25261093917862,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18540,309.0,5.15,173.2776751865216,3.2314830709403357,119.6845581829754,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18540,309.0,5.15,169.60539523813011,2.9302661630379365,108.52837640881243,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18540,309.0,5.15,186.77637649828364,4.241855362962273,157.1057541837879,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18540,309.0,5.15,186.5906573132353,4.20350450912021,155.6853521896374,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18540,309.0,5.15,195.57639147743367,4.958719978667484,183.65629550620312,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18560,309.3333333333333,5.155555555555556,180.84800451849412,3.819674563601944,141.46942828155346,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18560,309.3333333333333,5.155555555555556,173.33931884275637,3.235974736012597,119.85091614861469,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18560,309.3333333333333,5.155555555555556,169.40377056967642,2.91557478137247,107.98425116194336,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18560,309.3333333333333,5.155555555555556,186.63085779622577,4.2312521425934975,156.71304231827776,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18560,309.3333333333333,5.155555555555556,186.70860565871288,4.212098815429602,156.003659830726,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18560,309.3333333333333,5.155555555555556,195.5421690964594,4.956226364844086,183.5639394386698,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18580,309.6666666666667,5.161111111111111,180.7809788305086,3.814790736780858,141.28854580669844,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18580,309.6666666666667,5.161111111111111,173.2936968823007,3.23265049181906,119.72779599329854,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18580,309.6666666666667,5.161111111111111,169.48171205524054,2.9212539877948664,108.19459214055064,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18580,309.6666666666667,5.161111111111111,186.8475597286247,4.247042129111184,157.29785663374753,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18580,309.6666666666667,5.161111111111111,186.8143083748272,4.219800843943382,156.28892014605117,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18580,309.6666666666667,5.161111111111111,195.77910419315089,4.973490640897876,184.20335707029167,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18600,310.0,5.166666666666667,180.82617344865204,3.818083842676395,141.4105126917184,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18600,310.0,5.166666666666667,173.40641584039878,3.240863758811898,120.03199106710731,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18600,310.0,5.166666666666667,169.50979438635125,2.923300206878908,108.27037803255216,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18600,310.0,5.166666666666667,186.94214328954055,4.25393396037048,157.5531096433511,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18600,310.0,5.166666666666667,186.73571272552996,4.214073971879927,156.07681377333063,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18600,310.0,5.166666666666667,195.57315016916388,4.958483800737212,183.64754817545227,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18620,310.3333333333333,5.172222222222223,180.83192648177783,3.818503037440773,141.42603842373228,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18620,310.3333333333333,5.172222222222223,173.32182891911813,3.2347003327094708,119.8037160262767,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18620,310.3333333333333,5.172222222222223,169.50192348979144,2.922726693993324,108.24913681456758,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18620,310.3333333333333,5.172222222222223,186.9196481892589,4.2522948548663,157.49240203208518,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18620,310.3333333333333,5.172222222222223,186.72113704416867,4.213011914843182,156.03747832752532,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18620,310.3333333333333,5.172222222222223,195.6813716179379,4.966369356708724,183.9396058040268,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18640,310.6666666666667,5.177777777777778,181.1375370132509,3.840771349117568,142.25079070805805,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18640,310.6666666666667,5.177777777777778,173.3936854977891,3.2399361623851046,119.99763564389278,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18640,310.6666666666667,5.177777777777778,169.74212163713295,2.940228732235946,108.89736045318324,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18640,310.6666666666667,5.177777777777778,186.86298944271985,4.248166415243924,157.33949686088613,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18640,310.6666666666667,5.177777777777778,186.9625521677171,4.2306026280583175,156.68898622438212,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18640,310.6666666666667,5.177777777777778,195.80045015289247,4.975046014275477,184.2609634916843,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18660,311.0,5.183333333333334,181.2046441889578,3.8456611135415466,142.43189309413134,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18660,311.0,5.183333333333334,173.59949074353688,3.254932161819223,120.55304303034156,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18660,311.0,5.183333333333334,169.74562319435108,2.9404838732060927,108.9068101187442,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18660,311.0,5.183333333333334,187.1272371300477,4.267420823241338,158.05262308301252,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18660,311.0,5.183333333333334,186.9787851283835,4.231785442753264,156.7327941760468,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18660,311.0,5.183333333333334,196.01886311760697,4.99096067516452,184.8503953764637,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18680,311.3333333333333,5.188888888888889,181.17154031146643,3.843248999475532,142.34255553613082,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18680,311.3333333333333,5.188888888888889,173.51325493876683,3.248648589819716,120.32031814147096,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18680,311.3333333333333,5.188888888888889,169.97042497093776,2.9568640548784977,109.51348351401845,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18680,311.3333333333333,5.188888888888889,187.15402684683556,4.269372855981469,158.1249205919063,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18680,311.3333333333333,5.188888888888889,187.07600210791503,4.238869158062585,156.99515400231795,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18680,311.3333333333333,5.188888888888889,196.01602502808595,4.990753877768776,184.8427362136584,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18700,311.6666666666667,5.194444444444445,181.03990351853795,3.8336572844291448,141.98730683070903,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18700,311.6666666666667,5.194444444444445,173.78837048087,3.268694884066038,121.06277348392732,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18700,311.6666666666667,5.194444444444445,169.63861946007046,2.932687046002343,108.61803874082756,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18700,311.6666666666667,5.194444444444445,187.22677421312537,4.27467359289783,158.32124418140114,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18700,311.6666666666667,5.194444444444445,186.8855883500581,4.224994659408791,156.48128368180704,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18700,311.6666666666667,5.194444444444445,196.10460350048328,4.997208148247251,185.08178326841667,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18720,312.0,5.2,181.19698281525817,3.845102867539377,142.41121731627322,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18720,312.0,5.2,173.79954868161477,3.269509383674313,121.09294013608567,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18720,312.0,5.2,169.91173359765,2.952587507906077,109.35509288541029,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18720,312.0,5.2,187.048157741606,4.261658703524642,157.8392112416534,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18720,312.0,5.2,186.8905193656745,4.225353957866536,156.49459103209392,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18720,312.0,5.2,196.06667435937163,4.994444441342794,184.9794237534368,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18740,312.3333333333333,5.205555555555556,181.1431189221619,3.841178074915864,142.26585462651354,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18740,312.3333333333333,5.205555555555556,173.87335986868794,3.2748876358931,121.2921346627074,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18740,312.3333333333333,5.205555555555556,169.8153015909151,2.945560989640361,109.0948514681615,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18740,312.3333333333333,5.205555555555556,187.3531673115476,4.283883226138858,158.6623417088466,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18740,312.3333333333333,5.205555555555556,187.0606142218528,4.2377479197295,156.95362665664817,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18740,312.3333333333333,5.205555555555556,196.2205541729575,5.005656894111289,185.3946997818996,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18760,312.6666666666667,5.211111111111111,181.23409130495452,3.847806777677653,142.5113621362094,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18760,312.6666666666667,5.211111111111111,173.62897502516083,3.257080534028793,120.6326123714368,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18760,312.6666666666667,5.211111111111111,170.00889589375643,2.9596672387075724,109.61730513731747,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18760,312.6666666666667,5.211111111111111,187.267084245576,4.277610783452047,158.43002901674248,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18760,312.6666666666667,5.211111111111111,187.0792625902332,4.239106733109907,157.00395307814472,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18760,312.6666666666667,5.211111111111111,196.31996250454597,5.012900282290393,185.66297341816264,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18780,313.0,5.216666666666667,181.4718485387724,3.865130958753967,143.15299847236918,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18780,313.0,5.216666666666667,173.98940064554992,3.283342947213441,121.60529434123852,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18780,313.0,5.216666666666667,170.0510351682793,2.9627377169871867,109.73102655508096,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18780,313.0,5.216666666666667,187.4760542362993,4.292837382031923,158.99397711229346,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18780,313.0,5.216666666666667,187.19345210324963,4.247427152088322,157.31211674401192,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18780,313.0,5.216666666666667,196.3658821188043,5.016246215028558,185.7868968529096,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18800,313.3333333333333,5.222222222222222,181.40745184839616,3.860438693846276,142.97921088319544,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18800,313.3333333333333,5.222222222222222,173.830516156653,3.2717658287734768,121.17651217679546,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18800,313.3333333333333,5.222222222222222,169.87547890021577,2.949945809341824,109.25725219784532,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18800,313.3333333333333,5.222222222222222,187.35728802183976,4.284183481698353,158.67346228512417,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18800,313.3333333333333,5.222222222222222,187.3557817099136,4.259255299037774,157.7501962606583,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18800,313.3333333333333,5.222222222222222,196.3988105695173,5.018645546622193,185.8757609860072,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18820,313.6666666666667,5.227777777777778,181.35700381871837,3.856762798114114,142.84306659681903,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18820,313.6666666666667,5.227777777777778,173.99091323559043,3.283453162088236,121.60937637363836,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18820,313.6666666666667,5.227777777777778,169.88929466781696,2.950952495261692,109.29453686154416,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18820,313.6666666666667,5.227777777777778,187.46408581685176,4.291965303137092,158.96167789396634,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18820,313.6666666666667,5.227777777777778,187.42780284844216,4.264503119367598,157.94455997657775,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18820,313.6666666666667,5.227777777777778,196.56061019572965,5.030435076545518,186.31241024242664,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18840,314.0,5.233333333333333,181.50264173006585,3.867374704667893,143.23610017288496,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18840,314.0,5.233333333333333,174.16616576597187,3.296222937887091,122.08233103285524,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18840,314.0,5.233333333333333,170.15757176529988,2.970500506234023,110.01853726792676,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18840,314.0,5.233333333333333,187.5906875007331,4.3011901349578014,159.30333833177042,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18840,314.0,5.233333333333333,187.55229230462552,4.273574043715012,158.280520137593,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18840,314.0,5.233333333333333,196.41438116618383,5.019780098163635,185.917781413468,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18860,314.3333333333333,5.238888888888889,181.5101732327096,3.8679234876154487,143.25642546723884,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18860,314.3333333333333,5.238888888888889,174.09270145908818,3.290869961093652,121.8840726330982,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18860,314.3333333333333,5.238888888888889,170.041632129126,2.962052564530019,109.70565053814892,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18860,314.3333333333333,5.238888888888889,187.58383477991683,4.300690811448774,159.28484486847316,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18860,314.3333333333333,5.238888888888889,187.35366054084776,4.259100740051704,157.7444718537668,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18860,314.3333333333333,5.238888888888889,196.62718666759156,5.035286171233309,186.4920804160484,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18880,314.6666666666667,5.2444444444444445,181.51871161801,3.868545637068773,143.27946803958417,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18880,314.6666666666667,5.2444444444444445,174.07251773551909,3.28939927405591,121.82960274281145,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18880,314.6666666666667,5.2444444444444445,170.2146537971948,2.9746597885442707,110.17258476089891,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18880,314.6666666666667,5.2444444444444445,187.817051172796,4.317684124145618,159.9142268202081,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18880,314.6666666666667,5.2444444444444445,187.3284047917957,4.257260479872148,157.67631406933884,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18880,314.6666666666667,5.2444444444444445,196.4266799862828,5.020676251702258,185.95097228526888,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18900,315.0,5.25,181.78192765316385,3.8877248737295096,143.98981013813,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18900,315.0,5.25,174.13648853558303,3.294060506465577,122.00224098020657,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18900,315.0,5.25,170.32729473430933,2.982867370538065,110.47656927918764,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18900,315.0,5.25,187.8982903642188,4.323603617908656,160.13346732995024,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18900,315.0,5.25,187.67039068530568,4.282179282339591,158.59923267924415,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18900,315.0,5.25,196.91584267208268,5.056319091284865,187.27107745499504,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18920,315.3333333333333,5.255555555555556,181.67275091342643,3.8797697104810114,143.69517446225967,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18920,315.3333333333333,5.255555555555556,174.24201173406422,3.301749454426844,122.28701683062386,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18920,315.3333333333333,5.255555555555556,170.39188251807832,2.987573559466007,110.65087257281505,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18920,315.3333333333333,5.255555555555556,188.048690170015,4.3345624999061325,160.5393518483753,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18920,315.3333333333333,5.255555555555556,187.78324737676968,4.290402585274272,158.90379945460268,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18920,315.3333333333333,5.255555555555556,196.69607743355803,5.040305896963312,186.6779961838264,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18940,315.6666666666667,5.261111111111111,181.7662244599656,3.886580660541655,143.94743187191318,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18940,315.6666666666667,5.261111111111111,174.4015397418335,3.313373462870077,122.71753566185468,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18940,315.6666666666667,5.261111111111111,170.2083928055227,2.974203581379914,110.15568819925612,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18940,315.6666666666667,5.261111111111111,188.01804544715063,4.332329572144438,160.45665082016438,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18940,315.6666666666667,5.261111111111111,187.787643461222,4.2907229059722205,158.91566318415636,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18940,315.6666666666667,5.261111111111111,196.85205502185613,5.05167120408828,187.09893348475117,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18960,316.0,5.266666666666667,181.816170830859,3.890220002905996,144.08222232985167,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18960,316.0,5.266666666666667,174.33952622259233,3.3088548477294903,122.55017954553668,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18960,316.0,5.266666666666667,170.28740774884358,2.9799610053028154,110.36892612232651,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18960,316.0,5.266666666666667,188.19567662012,4.345272667737804,160.93602473102976,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18960,316.0,5.266666666666667,187.9903436707411,4.305492656938478,159.46269099772144,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18960,316.0,5.266666666666667,197.06332868097556,5.067065659468109,187.6690984988188,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,18980,316.3333333333333,5.272222222222222,182.08285264066052,3.909651773239852,144.80191752740194,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,18980,316.3333333333333,5.272222222222222,174.5240948110679,3.322303438110552,123.048275485576,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,18980,316.3333333333333,5.272222222222222,170.28871562047266,2.980056303370357,110.37245568038368,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,18980,316.3333333333333,5.272222222222222,187.9446330553384,4.326980378142732,160.25853252380494,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,18980,316.3333333333333,5.272222222222222,187.9282333381401,4.30096698749233,159.29507361082705,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,18980,316.3333333333333,5.272222222222222,196.8933829988195,5.054682567170423,187.2104654507565,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,19000,316.6666666666667,5.277777777777778,181.8371310006794,3.8917472657006025,144.13878761854085,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,19000,316.6666666666667,5.277777777777778,174.6198524503157,3.329280818588659,123.30669698476513,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,19000,316.6666666666667,5.277777777777778,170.484011677868,2.9942865507848246,110.89950188091944,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,19000,316.6666666666667,5.277777777777778,187.95751894481256,4.327919308491959,160.2933077219244,,,,,,,,,,,,,,,,,,,,
D-2,Rep1,19000,316.6666666666667,5.277777777777778,187.8967084503219,4.298669926510408,159.20999727816326,,,,,,,,,,,,,,,,,,,,
D-3,Rep1,19000,316.6666666666667,5.277777777777778,196.93811045989628,5.057941633665835,187.33117161725315,,,,,,,,,,,,,,,,,,,,
AdPa-1,Rep1,19020,317.0,5.283333333333333,182.2286081999057,3.920272252207808,145.19526860028918,,,,,,,,,,,,,,,,,,,,
