condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
TiLa-3,Rep1,120,2.0,0.0333333333333333,129.45416999181515,0.0819225791364806,3.0341695976474057,6.0,6.0,0.0014355554332426,0.0013645414476352,1.1940012088845112e-09,1.637248367085303e-09,1.0,-1.4200762190423788e-07,6.014160073611343e-09,-7.281035256366735e-07,8.215079471399477,1.9998397194295406e-07,-5.547334862778044e-08,28.09209761533745,0.0001603148509899,8.107783126700573e-07,2.814702187145803e-21,2.4859598773195903e-20,2.0,0.0333333333333333
DiPu-1,Rep1,140,2.333333333333333,0.0388888888888888,128.32970485173908,0.1137332405909505,4.212342244109294,7.0,7.0,0.0013860340762517,0.0013823666043473,-2.1349395969059665e-08,-1.1584895427079444e-10,1.0,2.535977873677929e-06,2.5376973110692232e-08,7.498510306757027e-06,14.542288131523538,4.579995582827283e-06,1.7030367805638106e-07,17.324210239228584,0.0002649427181753,5.025563690490015e-06,1.834871518255974e-20,3.3419726132952423e-19,2.333333333333333,0.0388888888888888
DiPu-2,Rep1,140,2.333333333333333,0.0388888888888888,128.49401825837165,0.1081435134902708,4.005315314454492,7.0,7.0,0.0015918245837998,0.0013940041112513,2.975054170864357e-09,3.662596126868667e-09,1.0,-2.626858162789906e-06,9.496477783563069e-09,1.188668041157252e-06,18.877192444557192,5.160497322355132e-06,4.188747363008607e-06,39.01427439670845,0.000274855504411,2.17285007932563e-06,2.387515672783924e-21,5.735315166810506e-20,2.333333333333333,0.0388888888888888
DiPu-3,Rep1,140,2.333333333333333,0.0388888888888888,128.995247164998,0.1136247284293432,4.208323275160865,7.0,7.0,0.0013969403032536,0.0013445091829808,-2.65525001476888e-08,-3.659092967807582e-09,1.0,1.7946944524457197e-06,2.936965899651912e-08,8.636512157438724e-06,14.699568243608494,8.192232358513676e-06,3.239395450689638e-06,-31.27762115587577,0.0003902366461552,7.080026163051189e-06,1.1328481579728923e-20,3.1499348654814533e-19,2.333333333333333,0.0388888888888888
TiLa-1,Rep1,140,2.333333333333333,0.0388888888888888,128.89505200145803,0.0888561042608122,3.290966824474509,7.0,7.0,0.0014052962328992,0.0013972432281989,-3.0466275797054834e-09,1.5201699198525173e-08,1.0,4.427343100214624e-07,1.6194349992629396e-08,-2.3761922435496842e-07,19.54575587029393,-3.749487192739424e-07,2.393277226575427e-07,100.8633792136703,0.0001933514811244,1.2584822946454629e-06,1.4030140858545836e-20,9.540583215882041e-20,2.333333333333333,0.0388888888888888
TiLa-2,Rep1,140,2.333333333333333,0.0388888888888888,129.18803147116057,0.0771641797174078,2.8579325821262103,7.0,7.0,0.0014639448441468,0.0014013430004009,2.022323686549372e-09,-7.19523488006177e-10,1.0,-2.680913776513072e-07,5.4597008540087194e-09,-1.2810256762397909e-06,17.679035328646403,4.952541207524079e-07,1.8494993293679786e-07,-9.853878877223666,0.0001255830856059,9.71332959302787e-07,3.780118303342768e-21,5.382697568468124e-20,2.333333333333333,0.0388888888888888
TiLa-3,Rep1,140,2.333333333333333,0.0388888888888888,129.42107007807618,0.0795107538892896,2.944842736640368,7.0,7.0,0.0014355554332426,0.0013645414476352,-1.1613341124852452e-09,-1.737438668868719e-09,1.0,-5.217449423812243e-07,5.843404492822502e-09,-9.209188886667456e-07,16.601195260916175,2.7483009019712083e-08,-1.2737741058003884e-07,-33.57941384090682,0.000158946150262,9.276464025265072e-07,2.703098482622203e-21,2.7562697255818114e-20,2.333333333333333,0.0388888888888888
DiPu-1,Rep1,160,2.6666666666666665,0.0444444444444444,128.09063410392278,0.096313350315845,3.5671611228090967,8.0,8.0,0.0013853079248736,0.0013827932757406,-2.2639427294321343e-08,1.451075678889203e-09,1.0,3.195055211672278e-06,2.6793989530982212e-08,7.078297425287471e-06,15.817469820405666,4.217022765424294e-06,1.139079922133539e-06,14.717660049167703,0.0002625992288268,5.561443481109659e-06,2.0821780774493006e-20,3.550190421040173e-19,2.6666666666666665,0.0444444444444444
DiPu-2,Rep1,160,2.6666666666666665,0.0444444444444444,128.4389507667302,0.1041310206575794,3.85670446879925,8.0,8.0,0.0015925610978178,0.0013939921945047,1.6166685045237194e-09,-2.292432312899064e-09,1.0,1.304488870708825e-06,8.452009275696105e-09,3.22767552132627e-08,20.46797133876117,1.772675033881845e-06,1.729476994906245e-06,-12.964193485265334,0.0002714943753343,2.341890264839552e-06,1.9383323880859093e-21,5.929148405619097e-20,2.6666666666666665,0.0444444444444444
DiPu-3,Rep1,160,2.6666666666666665,0.0444444444444444,128.94458031083383,0.1099328880507668,4.071588446324711,8.0,8.0,0.0013952149959102,0.0013448809164991,-3.098536216553904e-08,-1.0728500304055752e-08,1.0,8.701983060418312e-08,3.5187482408633745e-08,7.730281897661617e-06,17.810428156713435,6.475394071824236e-06,3.2082079317815354e-06,-98.41572556296492,0.0003854633559204,7.783775811223864e-06,1.666633816495314e-20,3.316598247130984e-19,2.6666666666666665,0.0444444444444444
